"В 7 классе на осмотре у меня обнаружили вшей. Когда это произошло, то один мальчик тыкал в меня пальцем и истерически смеялся, а подружки после этого сторонились меня. От вшей избавились, одноклассники об этом забыли. Но до конца школы, когда заходила в класс медсестра и проверяла головы, эти моменты были самыми страшными.   "
"Парень уехал на несколько дней в командировку и прислал ко мне своего подопечного, чтобы тот помогал по дому и просто развлекал меня. Мы выпили сильно, и я ушла спать. Всё было нормально, утром проснулась живая и здоровая, не нагая, но, справляя утреннюю нужду, заметила на ежедневке чёрную курчавую волосину. У меня всё гладко. Не знаю, что и думать. Страшно и стыдно от предположений, что со мной происходило, пока я спала. Подопечный ведёт себя как обычно, но всё равно страшно.   "
"Боюсь пауков. Переехала из старой квартиры, в которой каждую неделю в мою комнату приползали пауки. Они были в каждой комнате, в ванне, на кухне. Никогда не залезала под кровать, потому что боялась наткнуться на паука. Они были чёрные, с длинными мерзкими лапами. Три года жила в новостройке, где не было пауков. Когда принимала ванну, в неё упал огромный паук - сенокосец. Они вернулись.    "
"Вышел покурить на балкон несколько дней назад. Живу на пятом этаже. Поскользнулся на какой-то херне, вылетел через перила. Итог: лежу в больнице с переломами, больше не курю. Как остался жив — вообще чудо.   "
"Я страдаю сонным параличом. Отвратительно состояние, когда ты можешь только лежать и смотреть, как твоё подсознание подсовывает тебе реалистичные галлюцинации, от которых тебе хочется кричать. Но ты ничего не можешь сделать, только смотреть и пытаться разбудить свое тело. Но один случай отличается. В этот раз меня разбудило чьё-то тёплое прикосновение ко лбу и голос: ""Эй, ты чего? Просыпайся, тебе нельзя засыпать"". И я проснулась, словно вынырнула из болота. Я не знаю, что это было.   "
"Когда мне было три года, я стояла и чистила зубы. Я была маленькая и не доставала до раковины, поэтому мама помогала мне убрать щётку и прополоскать рот водой. Она мне помогла и сказала: ""Пойдём завтракать"", — и ушла на кухню. Но я стала прыгать, держась за раковину, и допрыгалась. Раковина вместе со шкафом упала на меня — маленькую малышку. Вся в крови, глаз не видно. Хорошо, что врачам удалось спасти мой глазик :)   "
"Сестре было 15. У нее была задержка, и мама забила тревогу. Я поговорила с сестрой, она заверила, что всё хорошо, и вообще она девственница. Я успокоила маму, потому что поверила сестре. Через несколько дней мама заставила её сделать тест, и он оказался положительным. Гинекология, аборт. Отцом оказался мужик старше её, который сразу послал её, узнав о задержке. Мама поседела, я перестала ей верить, а отец, разбив мужику нос, словил проблемы с сердцем. И только для сестры будто ничего и не было.   "
"Сижу в квартире, пропахшей дымом. В квартире, из которой два часа назад выбегала с котом, дочкой и документами, с мокрыми полотенцами у лица сквозь стену едкого дыма и угарного газа, пробирающегося в лёгкие. Мы наощупь спускались по лестнице с 9 этажа. На 8 стало легче, стало видно. А на втором был пожар. Кто-то кинул бычок в мусоропровод. Дым по мусоропроводу весь поднялся на 9 этаж. Коленки трясутся до сих пор.   "
"В 70-х годах моя бабушка работала врачом в одной из больниц области. И как-то ночью к ним привезли девушку, кричащую не своим голосом от боли. Девушка была на третьем месяце беременности. Когда жених бросил ее, она решила покончить с собой, выпив уксус. Спасти ее не удалось, скончалась в страшных муках.   "
"Когда мне было восемь, в девяностые мы с папой поехали в гости к тетке на Русский остров. Дядьку своего я не любила, он был жесткий и нетерпимый человек. Он был морским офицером, как и все, кто жил на острове.  Ночью отец разбудил меня, в квартире было надымлено, двигалась с трудом, пол был горячим, входная дверь тоже. Нас с сестрой спускали на веревке с шестого этажа в сугроб, народ прыгал из окон на снег, передавали детей. Это был многоподъездный дом, и по бельевым струнам балконов многие перебирались в соседний подъезд. Выгорело тогда три этажа, два трупа — отец и старшая дочь, жену и младшую дочку сосед спас, что жил через стену, вынес на себе их двоих, а старшую не заметил в дыму и гари.  На похоронах мать проклинала спасителя, бросалась на мужчину. Не выдержало сердце у него, умер от инфаркта. А погибший был офицером снабжения, и куча навороченных масляных консервов послужили катализатором.   "
"Ездил как-то друг семьи на зимнюю рыбалку ближе к весне уже. И решили они реку на свой страх и риск на ""Ниве"" переехать, хотя лед уже и не такой крепкий был. Чуть отъехали от берега и провалились. Все выбрались, вызвали трактор, чтобы машину достать, а оказалось, что их машина стоит на другой машине с четырьмя трупами.   "
"Моего прадеда контузило ещё в 1941, все остальные годы войны он «просидел» в плену. Когда вернулся, его обвиняли в предательстве, несмотря на то, что весил он 31 килограмм. Долго постоянных проверок прадед не выдержал - повесился.   "
"Моя бабушка живёт в деревне. Вокруг её дома жилых домов нет. Рядом была тюрьма. Как-то ей в дверь постучал сбежавший заключенный, она открыла (хотя боится), тот попросил хлеба. Бабуля пошла, закрыв дверь. Выносит, а его уже поймали.   "
"На 3 свидании поехали в конный клуб. До этого на лошадях не сидели. Прогулка уже заканчивалась, как вдруг рядом проскакала галопом другая группа. Лошади понесли. На попытки остановить ноль реакции. Меня свесило набок, и я уже примерялась, куда бы свалиться, благо ехала последней. Но тут мы пошли на обгон. Я попрощалась с жизнью, так как поняла, упаду - затопчут. Не знаю, через сколько, но мы остановились. Настолько была рада, что даже ругаться с организаторами не стала. С тем парнем теперь женаты)   "
