"В детстве мы с братом летом жили на даче. Каждый день в любую погоду мама водила нас на большое озеро неподалеку. Однажды ночью в озере утонули две девушки, полезшие в воду по пьяни. Все соседи это обсуждали, мы тоже услышали, огорчились, но все равно упросили маму вести нас на озеро. И вот мы плаваем, а кумушки из ближайших домов орут что-то типа: да как вы можете, здесь люди вчера утонули. А мама как-то оправдывается... С тех пор много лет прошло, а я все еще думаю: права была мама или нет…   "
"Недавно с мамой разговорились про то, какая я в детстве неугомонная была. Прихожу я к бабушке и прошу у неё простынь. Она дала, подумав, что мы в дочки-матери играем, застелить что-то надо. Но она вышла на улицу и чуть не поседела: я с верхушки дерева прыгаю с простыней, как с парашютом. Люлей я отхватила и больше так не делала, но только у этой бабушки; у другой я с пакетом ""майка"" прыгала и тоже получила.   "
"Первого сентября, когда я пошла в свою новую школу (я переехала из города в село), мы с моими одноклассниками встали на сцену, чтобы рассказать стихи. Когда очередь дошла до меня, я вышла вперёд, но все почему-то начали смеяться. А после какой-то папаша с задних рядов крикнул: ""Она словно ангел в подземном царстве"". Я расстроилась и подумала, что они хотят обидеть меня. Но мне объяснили: белокурая и светлокожая я в своём белом платьице очень выделялась на фоне смуглых и загорелых детей.   "
"Когда я была мелкой, была жвачка «Love is…». Я собирала от неё вкладыши пачками, обменивалась ими с друзьями. Однажды, когда мне было лет семь, я увидела мультик с персонажами из этих фантиков, мальчиком и девочкой, и так он мне понравился, что я до сих пор помню то чувство уюта и радости, ту яркую картинку мультфильма, даже немного помню сюжет. Иногда вспоминаю о том мультфильме и не могу никак его найти. Интернет молчит. А был ли этот мульт вообще?..   "
"С детства любила листать коллекцию журналов, которая хранилась дома в серванте. Там были десятки экземпляров самых разных тематик: «Наука и жизнь», «Бурда», всякие Космополитены. Ещё не умея читать, а потом и умея, я пересматривала их помногу раз. А моими любимчиками были выпуски ""Плейбоя"". Я смотрела их тайком, хотя они лежали в прямом доступе. Как мне нравились фото обнажённых красивых женщин! Сейчас я замужем, но тяга к женскому телу имеется. Чем руководствовались мои родители - неясно.   "
"В 98 году папа притащил домой компьютер! Вот так радость! И установил игру для меня, но играли мы с ним вместе. Как-то папа уехал в командировку, а я так хотела поиграть, села за компьютер, он загрузился, кричу маме: ""Как дальше-то?"" Мама говорит: ""Нажми кнопку «Пуск» и увидишь свою игру"". Пока мама готовила еду на кухне, я целый час нажимала пальцем на экран, где написано «Пуск», плакала, думала, сломала комп. Пока не пришла мама и не показала мне, что существует еще и мышка)))   "
"Детство и юность пришлись на начало 90-х. Денег было немного, одежды тоже (как следствие первого плюс дефицит). Тогда покупали то, что могли достать, и неважно, какого это было размера. Помню, лет в 7-8 мне купили итальянские полуботинки 39-го размера на большой подошве из натуральной кожи, даже не знаю, где родители раздобыли (это был ""космос"" в то время). Как многое тогда ""на вырост"" убрали в кладовую, пока нога дорастёт. Нашли, когда мне стукнуло лет 13-14, и нога стала 40-го размера. Ничего, носил год.   "
"Мне исполнилось пять лет. Мама пригласила много гостей. Все приходили с подарками. Я с радостью принимал поздравления и спешил распаковать всё, что мне дарили. Соседка вручила мне цилиндрический свёрток, перемотанный бечёвкой. Это нечто было упакованною в серую бумагу, в такую в СССР заворачивали всё. В моём воображении внутри был игрушечный каток, самосвал или пистолет. Но внутри оказались сандали! Сандали в подарок на пять лет! Я сказал: ""Именинника обидели"", — и залился слезами горя и печали.    "
"В детстве мы любили гулять на территории завода железобетонных изделий. Как-то раз наткнулись на интересную для нас находку. А было это хранилище гудрона. После непродолжительного времени один из нас увяз, и мы вспомнили пиратский кодекс, который гласит: ""За теми, кто отстал — не возвращаться"", — и оставили друга там.   "
"В детстве все время со мной что-то случалось. Сбивала машина, на голову падали качели, горячим железным прутом рассекли бровь в миллиметре от глаза; выбегая из подъезда, вырезалась в трубу. Это я не считаю падения с крыш, сломанных пальцев, разбитого носа после съезда с горки в лавочку. Как моя мама все это выдержала - не знаю, но интересно не это. Тогда я ничего не боялась, для меня это все казалось фигней. Но сейчас я боюсь даже пролетающего жука… Где это бесстрашие? Вернись, без тебя реально сложно.   "
